,grid_index,area,annual_mean_temp,prec_warmest_quarter,temp_seasonality,prec_seasonality,npp,binomial
5,5,0.9974057477152782,8.893373489379883,101.9114990234375,595.5728759765625,26.469741821289062,314040909824.0,Mustela_lutreola
6,6,38.201855222601445,10.348150889078775,92.28314208984375,599.8257242838541,26.44715118408203,245024178176.0,Mustela_lutreola
7,7,81.45081846782377,12.440021514892578,80.89472961425781,604.7409057617188,25.836166381835938,197234393088.0,Mustela_lutreola
8,8,153.05345384164715,13.387239456176758,78.11973571777344,604.5887451171875,25.056320190429688,179159760896.0,Mustela_lutreola
9,9,274.5635859883001,13.789093017578125,79.07860565185547,606.0296630859375,24.335981369018555,164852498432.0,Mustela_lutreola
10,10,399.99765816169804,13.862281799316406,82.25642395019531,610.3349609375,23.677120208740234,158430642176.0,Mustela_lutreola
11,11,400.0,10.431897163391113,83.03187561035156,621.186767578125,28.38790512084961,314469908480.0,Mustela_lutreola
12,12,400.0,9.775188446044922,89.61721801757812,614.2192993164062,28.529375076293945,346183925760.0,Mustela_lutreola
13,13,400.0,8.552896499633789,103.16893005371094,601.0322265625,28.670272827148438,388453924864.0,Mustela_lutreola
14,14,344.1973729145296,8.144322077433268,110.9451395670573,591.0259602864584,27.573399861653645,392620933120.0,Mustela_lutreola
15,15,25.476803564142525,8.933399200439453,103.6209716796875,584.3619384765625,26.46643829345703,381626941440.0,Mustela_lutreola
16,16,27.191228071445963,9.346505165100098,98.51969909667969,582.80908203125,26.552146911621094,360875491328.0,Mustela_lutreola
17,17,313.9009236811312,9.477090835571289,97.85957336425781,585.5405883789062,26.999065399169922,310522249216.0,Mustela_lutreola
18,18,400.0,11.062006632486979,88.5967305501302,592.2954915364584,26.518508911132812,238548664320.0,Mustela_lutreola
19,19,400.0,13.15048599243164,79.96086120605469,599.0665283203125,24.77724266052246,198386253824.0,Mustela_lutreola
20,20,400.0,13.735427856445312,80.2498779296875,596.06201171875,23.842098236083984,189601562624.0,Mustela_lutreola
21,21,400.0,13.811514854431152,82.87405395507812,599.2964477539062,23.393192291259766,195439788032.0,Mustela_lutreola
22,22,400.0,13.617408752441406,88.5758056640625,606.583984375,22.693318684895832,216467865600.0,Mustela_lutreola
23,23,400.0,10.804316520690918,87.23606872558594,611.4970703125,28.30167007446289,314469908480.0,Mustela_lutreola
24,24,400.0,10.254684448242188,93.45951843261719,602.5733642578125,27.78508949279785,345307742208.0,Mustela_lutreola
25,25,400.0,9.627388000488281,101.26103210449219,590.7593994140625,27.2150821685791,370829688832.0,Mustela_lutreola
26,26,400.0,9.5986696879069,104.61849975585938,581.45849609375,25.96453857421875,365513867264.0,Mustela_lutreola
27,27,282.90525790406406,10.274084091186523,98.66361999511719,578.45849609375,25.190715789794922,347772289024.0,Mustela_lutreola
28,28,202.87673607402252,10.529487609863281,95.35330200195312,579.8092041015625,25.472492218017578,316355575808.0,Mustela_lutreola
29,29,400.0,10.740495681762695,94.26239013671875,583.966064453125,25.814037322998047,279539023872.0,Mustela_lutreola
30,30,400.0,11.885917663574219,90.18804931640625,591.5933430989584,25.073270161946613,241733500928.0,Mustela_lutreola
31,31,400.0,13.151121139526367,88.28284454345703,596.5699462890625,23.553211212158203,222990925824.0,Mustela_lutreola
32,32,400.0,13.45435905456543,89.19003295898438,594.2410888671875,23.27997589111328,218912440320.0,Mustela_lutreola
33,33,400.0,13.361417770385742,91.51730346679688,594.858154296875,23.318357467651367,236956008448.0,Mustela_lutreola
34,34,400.0,13.065142313639322,97.61466471354167,598.2150472005209,22.930714925130207,274505105408.0,Mustela_lutreola
35,35,400.0,12.205209732055664,112.6616439819336,590.8977661132812,22.707168579101562,294010617856.0,Mustela_lutreola
36,36,400.0,11.488926887512207,124.1408462524414,591.7891845703125,21.496931076049805,340573028352.0,Mustela_lutreola
37,37,400.0,8.655403137207031,190.44264221191406,727.806396484375,20.342323303222656,350894620672.0,Mustela_lutreola
38,38,400.0,10.822330474853516,171.7276611328125,767.7188720703125,21.250656127929688,354748628992.0,Mustela_lutreola
39,39,399.06807253045804,11.411359786987305,164.88197326660156,787.3396606445312,19.645679473876953,351555878912.0,Mustela_lutreola
40,40,64.24944613494344,10.452653249104818,165.46603393554688,782.5390625,16.3277587890625,346273218560.0,Mustela_lutreola
41,41,0.5894400766935921,9.878063201904297,163.76541137695312,783.2029418945312,14.862367630004883,347752202240.0,Mustela_lutreola
42,42,14.066610360762834,9.816015243530273,162.75094604492188,782.1199951171875,14.923629760742188,353465466880.0,Mustela_lutreola
43,43,48.18762117859907,9.691295623779297,161.7335205078125,774.9974365234375,15.412354469299316,359463911424.0,Mustela_lutreola
44,44,82.4599833876267,9.761969248453775,158.5780232747396,769.2061360677084,16.412342071533203,357367742464.0,Mustela_lutreola
45,45,116.73234559666365,9.457586288452148,160.26351928710938,754.8767700195312,17.47464370727539,343066214400.0,Mustela_lutreola
46,46,151.00470780569128,8.176398277282715,170.26556396484375,728.4096069335938,18.013484954833984,339437879296.0,Mustela_lutreola
47,47,185.2770700147189,6.715611457824707,182.8719940185547,703.9838256835938,18.737506866455078,345957597184.0,Mustela_lutreola
48,48,219.54943222374652,7.254700342814128,182.2626953125,712.9055989583334,20.234041849772137,343581720576.0,Mustela_lutreola
49,49,253.82179443277417,8.351888656616211,175.93714904785156,731.7194213867188,20.996461868286133,343263117312.0,Mustela_lutreola
50,50,288.09415664181114,10.684215545654297,105.12042236328125,584.5682373046875,27.79603385925293,306957811712.0,Mustela_lutreola
