,grid_index,area,annual_mean_temp,prec_warmest_quarter,temp_seasonality,prec_seasonality,npp,binomial
1,1,5373.475669385681,5.6620921259341035,601.0081097146739,1273.0771908967392,101.78649371603261,318078938550.8571,Martes_zibellina
2,2,5192.341186456672,5.204425811767578,582.641357421875,1273.0214029947917,101.06532796223958,311991336960.0,Martes_zibellina
3,3,177.33008373145236,5.166413932011046,537.7562971443965,1315.5975215517242,100.89935513200432,303241756672.0,Martes_zibellina
4,4,5403.018192111916,4.494648887997582,541.1531808035714,1349.4540550595239,99.31658063616071,304513679360.0,Martes_zibellina
5,5,9980.426170409042,3.7336788692989864,520.409206081081,1330.5494087837837,98.64403637035473,297251425484.8,Martes_zibellina
6,6,8743.151764353719,1.7503120785667783,473.4003441220238,1283.150390625,97.14667038690476,275072942080.0,Martes_zibellina
7,7,8564.290542903265,2.1802544844777962,416.09349300986844,1211.0853207236842,94.88102641858552,268792260198.4,Martes_zibellina
8,8,3037.3631886423054,3.9325242042541504,377.04449462890625,1174.6376953125,93.54605865478516,261880528896.0,Martes_zibellina
9,9,90.47725756025737,4.5863023645737595,478.33137063419116,1410.5912224264705,99.84479118795956,256316276736.0,Martes_zibellina
10,10,2520.0605297192665,3.8351878116005347,458.6060341282895,1396.031558388158,99.1945736533717,287472117350.4,Martes_zibellina
11,11,9211.001673372242,2.877513885498047,422.7312825520833,1332.60302734375,98.9617919921875,272800101171.2,Martes_zibellina
12,12,10000.0,3.0317786080496654,383.4420572916667,1275.1404389880952,97.80672200520833,275347066060.8,Martes_zibellina
13,13,10000.0,4.040724925505809,354.4069010416667,1240.051482371795,93.83243189102564,269739332661.89474,Martes_zibellina
14,14,8864.174931359536,4.032721383231027,361.5459263392857,1187.8177455357143,85.88858119419643,-1.8888888623024246e+37,Martes_zibellina
15,15,7014.056544745901,4.793450927734375,350.99010416666664,1177.7231770833334,75.60208333333334,-inf,Martes_zibellina
16,16,3943.4649994655615,3.836819622967694,354.14030827702703,1187.50390625,68.07745856207771,-inf,Martes_zibellina
17,17,6911.826557765967,2.8563807560847354,385.59555288461536,1189.3426983173076,66.86838472806491,-inf,Martes_zibellina
18,18,4998.935009025607,3.409915500217014,382.46660698784723,1145.0301649305557,64.45438639322917,-inf,Martes_zibellina
19,19,759.6377179454923,7.210124969482422,368.0064697265625,907.3506673177084,30.226877848307293,-inf,Martes_zibellina
20,20,66.23399549217599,6.715111414591472,392.9288736979167,971.385498046875,30.54760996500651,-5.666666586907274e+37,Martes_zibellina
21,21,1248.6855169110656,4.728616260346913,404.63392857142856,1015.4757254464286,34.24456787109375,271092390297.6,Martes_zibellina
22,22,3509.281679941947,3.9697627314814814,419.57776331018516,1034.5005787037037,35.28580955222801,299322625228.8,Martes_zibellina
23,23,4312.476529210712,5.827610015869141,393.82568359375,933.3297991071429,36.921190534319194,-3.399999952144364e+37,Martes_zibellina
24,24,4947.3877482645985,6.658654156853171,380.6643497242647,817.6669921875,37.953713809742645,-inf,Martes_zibellina
25,25,1724.6706749715754,5.780419667561849,371.100830078125,723.714599609375,35.1599375406901,-3.3999999521443642e+38,Martes_zibellina
26,26,67.86961146336492,3.104167335911801,414.6772203947368,1446.4362664473683,103.23141961348684,263944765440.0,Martes_zibellina
27,27,4918.605954574708,2.316166305541992,409.09326171875,1391.488671875,102.0333251953125,265861369692.16,Martes_zibellina
28,28,10000.0,2.882718985421317,375.8293247767857,1364.321875,100.25374581473214,271913876193.28,Martes_zibellina
29,29,10000.0,2.84678955078125,357.9857421875,1346.2121651785715,95.63805803571428,269186236416.0,Martes_zibellina
30,30,10000.0,3.17028314927045,340.06462545955884,1302.2717141544117,87.37250832950367,273701591917.7143,Martes_zibellina
31,31,9321.0484742758,4.0588134765625,305.60634765625,1334.24171875,76.1055224609375,261984983449.6,Martes_zibellina
32,32,6056.94839261008,2.5767269134521484,327.4136962890625,1386.64453125,68.21952819824219,293491820316.44446,Martes_zibellina
33,33,6772.826072289562,1.052819606236049,355.1595703125,1408.7467633928572,68.19005998883928,287551695530.6667,Martes_zibellina
34,34,9507.001967836775,-1.0303030158013225e+37,-1.0303030158013225e+37,-1.0303030158013225e+37,-1.0303030158013225e+37,-inf,Martes_zibellina
35,35,8909.150487916158,2.5818964640299478,374.85175238715277,1202.072265625,66.09552680121527,-inf,Martes_zibellina
36,36,1307.6704402879682,-2.1249999700902277e+37,-2.1249999700902277e+37,-2.1249999700902277e+37,-2.1249999700902277e+37,-inf,Martes_zibellina
37,37,2438.364321851934,4.961683872767857,387.87123325892856,1012.1838169642857,34.33309151785714,-1.3599999808577457e+37,Martes_zibellina
38,38,10000.0,4.070914132254464,381.4897879464286,1007.5647321428571,34.09569614955357,-inf,Martes_zibellina
39,39,7617.251298771285,5.685262579666941,362.8262232730263,956.8533100328947,33.35073370682566,231436486792.53333,Martes_zibellina
40,40,4447.225865972384,5.3143970489501955,367.3160400390625,833.59453125,36.22366943359375,-inf,Martes_zibellina
41,41,2056.1890019017105,-1.999999971849626e+37,-1.999999971849626e+37,-1.999999971849626e+37,-1.999999971849626e+37,-inf,Martes_zibellina
42,42,1197.4809521633913,3.5545212427775064,369.5876057942708,729.7618815104166,34.52967834472656,-inf,Martes_zibellina
43,43,114.398740616146,3.540376663208008,380.2004699707031,1491.6912841796875,105.65425109863281,244418641920.0,Martes_zibellina
44,44,833.0804914481931,3.110580791126598,378.4871271306818,1464.5971235795455,103.73577325994319,255465881600.0,Martes_zibellina
