,grid_index,area,annual_mean_temp,prec_warmest_quarter,temp_seasonality,prec_seasonality,npp,binomial
1,1,36.95860133585082,24.022068903996395,346.6657902644231,112.73045935997597,111.80313814603366,666366902272.0,Idionycteris_phyllotis
2,2,2375.591289251333,22.53022003173828,362.84375,125.40163167317708,108.12857055664062,582639943680.0,Idionycteris_phyllotis
3,3,5574.839720361614,19.727699973366477,365.26615767045456,133.7151396780303,100.45078716856061,583082373766.7368,Idionycteris_phyllotis
4,4,8638.149363314982,23.697132457386363,278.5882679332386,108.5263671875,113.82892400568181,646068961280.0,Idionycteris_phyllotis
5,5,1015.9367271190059,23.57498256138393,275.8120256696429,131.82286551339286,110.37619977678571,642402280334.2222,Idionycteris_phyllotis
6,6,7824.450160338811,23.4881838843936,284.0810081845238,146.83830915178572,108.58277529761905,592977749606.4,Idionycteris_phyllotis
7,7,10000.0,22.811357770647323,289.08656529017856,150.67779250372024,104.9396740141369,517890952396.8,Idionycteris_phyllotis
8,8,10000.0,19.16647193545387,235.63251023065476,168.20179966517858,95.0269542875744,416280608768.0,Idionycteris_phyllotis
9,9,10000.0,25.084760877821182,192.19037543402777,152.26536729600696,111.9864501953125,487548937830.4,Idionycteris_phyllotis
10,10,948.1143200379729,24.69599609375,213.70672743055556,135.15142144097223,114.57141927083333,491517571718.7368,Idionycteris_phyllotis
11,11,8973.92332653691,25.417951311383927,237.64918154761904,180.568603515625,115.53578404017857,518561988608.0,Idionycteris_phyllotis
12,12,10000.0,20.655795142764138,318.3902064732143,167.19838169642858,105.34065755208333,538187451596.8,Idionycteris_phyllotis
13,13,10000.0,21.071377708798362,267.0533854166667,170.34237816220238,102.19644019717262,485605978931.2,Idionycteris_phyllotis
14,14,10000.0,17.255624166349087,232.9151105182927,180.29722036966464,89.3774949980945,376902254592.0,Idionycteris_phyllotis
15,15,9555.03636279177,19.385095596313477,407.5301208496094,220.74937438964844,102.3041763305664,487020363776.0,Idionycteris_phyllotis
16,16,0.19391007032330057,21.768382884837962,265.8039279513889,192.38453052662038,106.99563259548611,501867919918.5455,Idionycteris_phyllotis
17,17,7135.712268739749,18.542185974121093,234.8888671875,203.2821533203125,107.17371826171875,512508842475.52,Idionycteris_phyllotis
18,18,10000.0,18.35921456473214,255.74617745535716,191.05044642857143,105.88195452008928,532199757578.24,Idionycteris_phyllotis
19,19,10000.0,13.364134870256697,316.8277064732143,174.7471958705357,94.07855050223215,450701494845.44,Idionycteris_phyllotis
20,20,10000.0,14.184495326450893,245.10926339285714,173.5576171875,88.17362583705358,397222608896.0,Idionycteris_phyllotis
21,21,10000.0,13.307416280110678,244.22420247395834,179.3375040690104,79.79062906901042,404126142008.8889,Idionycteris_phyllotis
22,22,5078.881182826814,19.293552943638392,315.66444614955356,244.64908272879464,110.94267054966518,464208003072.0,Idionycteris_phyllotis
23,23,2204.7408391844606,19.157886323474703,259.12525576636904,246.08961123511904,112.14801897321429,467191044505.6,Idionycteris_phyllotis
24,24,10000.0,18.078389485677082,185.19694010416666,255.4937744140625,110.34127807617188,458429667737.6,Idionycteris_phyllotis
25,25,10000.0,16.78988792782738,192.37696475074404,233.78055245535714,104.93009440104167,430683376844.8,Idionycteris_phyllotis
26,26,10000.0,15.602899460565476,186.88109188988096,215.4165504092262,88.28790573846726,382127492300.8,Idionycteris_phyllotis
27,27,10000.0,16.168797084263392,253.53678385416666,205.75606863839286,78.3426281156994,532442093977.6,Idionycteris_phyllotis
28,28,9954.067061773872,16.485183715820312,428.07410606971155,214.3946814903846,77.14849853515625,728222924800.0,Idionycteris_phyllotis
29,29,1342.1728764074862,20.322649555821574,325.67952998991933,262.72103389616933,116.9809806577621,440015673946.35297,Idionycteris_phyllotis
30,30,6501.834682829003,18.521033877418155,314.98158482142856,281.1792457217262,116.73320079985119,371773092659.2,Idionycteris_phyllotis
31,31,10000.0,17.621164957682293,215.603271484375,279.8255615234375,104.75154622395833,350102408396.8,Idionycteris_phyllotis
32,32,10000.0,17.250270298549108,153.28696986607142,262.28627232142856,89.92692057291667,344543907020.8,Idionycteris_phyllotis
33,33,10000.0,19.186909993489582,187.48992047991072,269.6909644717262,82.33289155505952,494125501644.8,Idionycteris_phyllotis
34,34,10000.0,21.803219604492188,480.868359375,307.463818359375,72.83968505859374,743601969561.6,Idionycteris_phyllotis
35,35,8919.341665694687,21.69713592529297,401.5346435546875,269.867919921875,114.45972900390625,492947216793.6,Idionycteris_phyllotis
36,36,1666.2369525617733,19.062379673549106,356.23724888392854,289.81459263392856,113.76039341517857,412950838583.65216,Idionycteris_phyllotis
37,37,9913.148381466415,17.200570242745535,283.4382533482143,290.14129464285713,108.72668805803572,313881185484.8,Idionycteris_phyllotis
38,38,10000.0,16.566403198242188,198.78980712890626,283.8250732421875,92.744482421875,217309315072.0,Idionycteris_phyllotis
39,39,10000.0,18.0467041015625,155.39620535714286,283.17084263392854,77.04133649553572,360535608524.8,Idionycteris_phyllotis
40,40,10000.0,21.8000244140625,325.94249441964286,333.32162388392857,84.57926897321428,538054439731.2,Idionycteris_phyllotis
41,41,10000.0,24.662445068359375,491.368896484375,381.12845284598217,80.7928466796875,625056852650.6666,Idionycteris_phyllotis
42,42,6985.432834176964,18.522821044921876,346.53349609375,284.28125,106.62112630208334,438534961272.4706,Idionycteris_phyllotis
43,43,6292.051159152638,16.452552432105655,260.1805943080357,316.8988095238095,105.7970958891369,352084662681.6,Idionycteris_phyllotis
44,44,10000.0,16.012010846819198,202.66545758928572,301.8427036830357,97.05931454613095,231620204298.24,Idionycteris_phyllotis
45,45,10000.0,16.6385981241862,161.1472371419271,292.9493001302083,78.31744384765625,159895320002.56,Idionycteris_phyllotis
46,46,10000.0,18.226747058686755,182.9941638764881,303.6991722470238,70.71297200520833,272013910343.68,Idionycteris_phyllotis
47,47,10000.0,21.254237583705358,332.84158761160717,332.96270461309524,79.65574428013393,472149655552.0,Idionycteris_phyllotis
48,48,10000.0,24.377924138849433,504.1320134943182,391.42720170454544,85.83657004616477,542914005284.5714,Idionycteris_phyllotis
49,49,4072.8732302952076,15.620854427939967,538.3884662828947,308.7378186677632,95.38394968133224,448266706033.7778,Idionycteris_phyllotis
50,50,2821.5484600292166,15.015623546781994,375.0633603050595,326.06563895089283,99.2172619047619,348020880179.2,Idionycteris_phyllotis
51,51,9966.08445848827,15.622587658110119,206.89032273065476,332.5272507440476,101.55675688244048,236769028778.66666,Idionycteris_phyllotis
52,52,10000.0,16.43587384905134,151.32376534598214,348.28936476934524,92.23413667224702,155636767129.6,Idionycteris_phyllotis
53,53,10000.0,16.431954701741535,130.72737630208334,332.70701090494794,73.52775573730469,116044634521.6,Idionycteris_phyllotis
54,54,10000.0,17.552379789806547,153.91199311755952,316.84109933035717,62.932582310267854,176113726259.2,Idionycteris_phyllotis
55,55,10000.0,19.293682280040922,234.8129417782738,339.73409598214283,68.54627627418155,452594866585.6,Idionycteris_phyllotis
56,56,9980.088020784595,22.934836647727273,351.92294034090907,425.2923029119318,75.76441539417614,519991503530.6667,Idionycteris_phyllotis
57,57,1207.3928478645958,20.722684420072117,498.6183894230769,300.42980018028845,98.65953650841347,398464865621.3333,Idionycteris_phyllotis
58,58,1133.3113214790128,14.392871391482469,505.7106993140244,333.2269197789634,95.87105206745427,344524573210.9474,Idionycteris_phyllotis
59,59,9185.301533197273,15.550077892485119,309.5029529389881,386.5484561011905,106.32266090029762,221423940403.2,Idionycteris_phyllotis
60,60,10000.0,18.027784075055802,179.23061988467262,384.37574404761904,105.26013764880952,169633797461.33334,Idionycteris_phyllotis
61,61,10000.0,18.738481794084823,147.38416108630952,359.6933826264881,85.86880929129464,104144437248.0,Idionycteris_phyllotis
62,62,10000.0,17.382577260335285,143.46395874023438,366.7325846354167,70.13484700520833,99130487603.2,Idionycteris_phyllotis
63,63,10000.0,16.250973656063987,154.86804780505952,329.9224097842262,55.79747372581845,159683706880.0,Idionycteris_phyllotis
64,64,10000.0,19.50244140625,241.10472196691177,403.12718290441177,67.29984777113971,401838527829.3333,Idionycteris_phyllotis
65,65,7788.534914909303,21.655649820963543,566.4527587890625,377.0162353515625,99.74840291341145,364837186218.6667,Idionycteris_phyllotis
66,66,304.18826180702797,18.0972074620864,544.3585707720588,347.7766544117647,91.73305376838235,368355681701.64703,Idionycteris_phyllotis
67,67,7976.480112392869,13.52004656110491,403.8211216517857,370.3437220982143,98.55786830357142,263713115340.8,Idionycteris_phyllotis
