,grid_index,area,annual_mean_temp,prec_warmest_quarter,temp_seasonality,prec_seasonality,npp,binomial
1,1,1150.8650962256731,15.24682511954472,114.85936658135776,584.2923626077586,33.95734063510237,222178749098.66666,Thylamys_fenestrae
2,2,6151.352693726983,14.92331271701389,146.06003146701389,555.7894422743055,34.10765923394097,-inf,Thylamys_fenestrae
3,3,7297.329030434453,15.254752159118652,123.85749053955078,625.1563720703125,43.492698669433594,132248764416.0,Thylamys_fenestrae
4,4,5762.921263176663,15.327592058879572,129.25956316692074,613.875,40.0446152105564,206557111910.4,Thylamys_fenestrae
5,5,9468.478197489814,15.100584484281994,161.19112723214286,597.0103236607143,38.33451625279018,287564496896.0,Thylamys_fenestrae
6,6,10000.0,14.289956229073661,227.63078962053572,562.6168154761905,37.66511753627232,355692838912.0,Thylamys_fenestrae
7,7,10000.0,15.413900756835938,174.20006103515624,623.61875,49.10380554199219,171176820736.0,Thylamys_fenestrae
9,9,9944.535785369035,15.227364676339286,190.40567801339284,601.77421875,38.89489397321429,367060084326.4,Thylamys_fenestrae
10,10,10000.0,14.61218017578125,241.48865234375,578.178046875,39.71284912109375,437076393984.0,Thylamys_fenestrae
11,11,9935.183253564552,15.691255696614583,231.123876953125,609.6336588541667,55.071370442708336,218462306304.0,Thylamys_fenestrae
12,12,5122.897625722698,15.835556927849264,254.48833869485293,594.1160960477941,51.0399959788603,314504808124.6316,Thylamys_fenestrae
13,13,4862.6445727494165,15.655602349175346,221.17800564236111,589.8511284722222,44.140587700737846,403365489742.7692,Thylamys_fenestrae
14,14,7231.586109323406,16.613210042317707,243.85162353515625,583.4714762369791,58.5487314860026,297771335680.0,Thylamys_fenestrae
15,15,2538.935581388282,16.696685791015625,269.0185818142361,576.9430338541666,58.90583631727431,331523883008.0,Thylamys_fenestrae
16,16,524.155894373743,16.699729919433594,354.3599853515625,523.7203369140625,53.17401123046875,496775266304.0,Thylamys_fenestrae
