,grid_index,area,annual_mean_temp,prec_warmest_quarter,temp_seasonality,prec_seasonality,npp,binomial
1,1,125.71051600362726,21.264158248901367,770.6361694335938,275.0902404785156,40.99070739746094,-1.6999999760721821e+38,Callithrix_aurita
2,2,362.1867660537641,20.71212387084961,810.4864501953125,264.6832275390625,42.88229751586914,-3.3999999521443642e+38,Callithrix_aurita
3,3,59.39311124188264,21.255064010620117,643.5615234375,276.24102783203125,46.80976104736328,897729167360.0,Callithrix_aurita
4,4,58.032829318295235,21.254756927490234,695.3870239257812,274.1298522949219,44.458648681640625,876032425984.0,Callithrix_aurita
5,5,379.43037445467974,20.786916732788086,741.5469970703125,267.91156005859375,43.91851043701172,-8.499999880360911e+37,Callithrix_aurita
6,6,400.0,20.674348831176758,786.4117431640625,261.9972229003906,44.22679138183594,-inf,Callithrix_aurita
7,7,364.44213273932604,21.161483764648438,798.8448486328125,253.99688720703125,45.1995964050293,-3.3999999521443642e+38,Callithrix_aurita
8,8,89.53282515952422,20.072490692138672,632.2743530273438,271.6644592285156,46.94768524169922,898582118400.0,Callithrix_aurita
9,9,264.9894744836852,19.831411361694336,676.7891845703125,265.3493347167969,45.89687728881836,904349614080.0,Callithrix_aurita
10,10,400.0,19.73596954345703,709.8995971679688,260.1180419921875,46.03288269042969,899382640640.0,Callithrix_aurita
11,11,400.0,19.718852996826172,743.93701171875,255.8806915283203,46.5428466796875,-8.499999880360911e+37,Callithrix_aurita
12,12,400.0,20.462135314941406,803.2740885416666,249.5490519205729,44.79743448893229,-inf,Callithrix_aurita
13,13,388.7694879331548,20.99495569864909,872.730712890625,244.4031982421875,41.49185689290365,-1.6999999760721821e+38,Callithrix_aurita
14,14,218.05076520154716,20.325307846069336,933.2841796875,243.427490234375,39.50023651123047,-inf,Callithrix_aurita
15,15,28.760912789490767,-1.6999999760721821e+38,-1.6999999760721821e+38,-1.6999999760721821e+38,-1.6999999760721821e+38,-3.3999999521443642e+38,Callithrix_aurita
16,16,2.177137176857139,18.358414967854817,572.9065755208334,266.239013671875,49.96483866373698,852201832448.0,Callithrix_aurita
18,18,367.4198607115223,18.04693031311035,684.9166870117188,250.73776245117188,49.075469970703125,928484294656.0,Callithrix_aurita
19,19,400.0,18.101261138916016,702.1586303710938,248.83425903320312,49.83156967163086,932654743552.0,Callithrix_aurita
20,20,400.0,18.423041025797527,761.7588704427084,246.69189453125,47.87223815917969,861864067072.0,Callithrix_aurita
21,21,400.0,19.111928939819336,847.3260498046875,244.8563690185547,43.48472595214844,792911937536.0,Callithrix_aurita
22,22,400.0,20.203351974487305,904.400634765625,243.28651428222656,41.090232849121094,704589332480.0,Callithrix_aurita
23,23,400.0,20.718831380208332,937.7989908854166,242.61346435546875,39.73143513997396,-1.6999999760721821e+38,Callithrix_aurita
24,24,376.2649591160566,20.408008575439453,983.79541015625,242.7271728515625,37.79161834716797,-inf,Callithrix_aurita
25,25,200.44745206305456,20.026466369628906,860.2421875,251.52193196614584,40.06654357910156,-3.3999999521443642e+38,Callithrix_aurita
26,26,26.692590364059633,19.839298248291016,865.972900390625,251.62252807617188,40.591651916503906,-inf,Callithrix_aurita
27,27,78.43370092280585,21.35090446472168,854.57568359375,248.43173217773438,40.29867172241211,-3.3999999521443642e+38,Callithrix_aurita
28,28,185.45199297522157,18.414801279703777,521.6541341145834,258.76316324869794,54.07264200846354,798541392554.6666,Callithrix_aurita
29,29,0.5047880078820707,17.82028579711914,588.2277221679688,248.87619018554688,53.910728454589844,801313783808.0,Callithrix_aurita
30,30,352.8071054521855,17.422691345214844,635.2406616210938,244.1796417236328,54.201786041259766,821109456896.0,Callithrix_aurita
31,31,400.0,17.30928611755371,655.003662109375,243.00015258789062,54.69078063964844,798845960192.0,Callithrix_aurita
32,32,400.0,17.615564982096355,690.5689290364584,242.57869466145834,53.77595011393229,653741129728.0,Callithrix_aurita
33,33,400.0,18.205169677734375,738.6060791015625,242.9071807861328,50.841617584228516,544709410816.0,Callithrix_aurita
34,34,400.0,18.743846893310547,784.04833984375,242.27000427246094,47.1902961730957,508988817408.0,Callithrix_aurita
35,35,400.0,19.019521713256836,840.305419921875,242.8831787109375,43.75,-8.499999880360911e+37,Callithrix_aurita
36,36,400.0,19.351789474487305,892.5230712890625,244.28143310546875,41.44353485107422,-inf,Callithrix_aurita
37,37,400.0,19.659011840820312,894.3226725260416,247.8991902669271,40.74425252278646,-inf,Callithrix_aurita
38,38,394.5066726213318,19.660266876220703,846.2880859375,251.37176513671875,42.20570755004883,-inf,Callithrix_aurita
39,39,305.5705350210326,19.911062240600586,828.3079833984375,251.4569854736328,42.950645446777344,-1.6999999760721821e+38,Callithrix_aurita
40,40,316.71768774253053,19.973941802978516,849.9293212890625,250.49542236328125,43.015098571777344,-inf,Callithrix_aurita
41,41,357.83113931131345,21.35090446472168,854.57568359375,248.43173217773438,40.29867172241211,-inf,Callithrix_aurita
42,42,104.5208523363368,19.00231170654297,498.0817565917969,251.22166442871094,58.35380554199219,679035797504.0,Callithrix_aurita
43,43,7.548666060569233,18.617399215698242,535.260498046875,246.13836669921875,58.81624221801758,683675942912.0,Callithrix_aurita
44,44,270.77611230089974,18.055601119995117,580.9276123046875,242.17935180664062,59.11670684814453,716753993728.0,Callithrix_aurita
45,45,400.0,17.65580177307129,609.0488891601562,239.70614624023438,59.150146484375,740067704832.0,Callithrix_aurita
46,46,400.0,17.955416361490887,632.0216878255209,237.38273111979166,59.18926493326823,645132910592.0,Callithrix_aurita
47,47,400.0,18.45117950439453,651.3679809570312,236.5530242919922,58.398948669433594,555322310656.0,Callithrix_aurita
48,48,400.0,18.412290573120117,669.3653564453125,238.65785217285156,55.30298614501953,548183343104.0,Callithrix_aurita
49,49,400.0,18.24139404296875,696.717529296875,242.12152099609375,52.054141998291016,627488063488.0,Callithrix_aurita
50,50,400.0,18.337543487548828,729.4153442382812,245.080078125,49.857051849365234,-8.499999880360911e+37,Callithrix_aurita
51,51,400.0,18.307571411132812,751.4454752604166,250.18770345052084,49.35936482747396,-inf,Callithrix_aurita
52,52,400.0,18.170684814453125,746.5699462890625,253.406982421875,51.70542526245117,-8.499999880360911e+37,Callithrix_aurita
53,53,400.0,18.845956802368164,754.5765380859375,252.54769897460938,51.93177032470703,685318733824.0,Callithrix_aurita
54,54,400.0,19.351299285888672,800.876708984375,251.0081329345703,50.254425048828125,-8.499999880360911e+37,Callithrix_aurita
55,55,396.50221049662554,20.401540120442707,867.70703125,247.4607950846354,47.234639485677086,-inf,Callithrix_aurita
56,56,270.1542684494731,19.50796127319336,505.85467529296875,246.70614624023438,61.87544250488281,666850951168.0,Callithrix_aurita
57,57,70.9173066454411,19.39971160888672,526.2010498046875,243.6177520751953,62.04660415649414,675679567872.0,Callithrix_aurita
58,58,56.53799644499273,19.072874069213867,554.18310546875,240.5733642578125,62.048030853271484,719773368320.0,Callithrix_aurita
59,59,383.7031200443004,18.532278060913086,577.9039916992188,236.67935180664062,62.31631088256836,815098101760.0,Callithrix_aurita
60,60,400.0,18.292830149332683,599.4346923828125,232.63838704427084,62.65399678548177,844647628800.0,Callithrix_aurita
61,61,400.0,18.2541561126709,614.854248046875,231.16238403320312,62.42364501953125,814137737216.0,Callithrix_aurita
62,62,400.0,18.101816177368164,621.9390869140625,234.37840270996094,61.072296142578125,782978383872.0,Callithrix_aurita
63,63,400.0,18.22178077697754,627.6929931640625,239.27490234375,59.443111419677734,770304770048.0,Callithrix_aurita
64,64,400.0,18.529056549072266,638.6852416992188,242.77806091308594,58.310585021972656,801979498496.0,Callithrix_aurita
65,65,400.0,18.57519276936849,644.4935302734375,248.49967447916666,58.76689147949219,830091296768.0,Callithrix_aurita
66,66,400.0,18.2124080657959,651.623046875,252.03102111816406,60.762916564941406,862770036736.0,Callithrix_aurita
67,67,400.0,18.21114730834961,671.0755615234375,252.91531372070312,61.18715286254883,880525967360.0,Callithrix_aurita
68,68,400.0,18.21074676513672,722.0872802734375,253.56976318359375,59.635704040527344,688256253952.0,Callithrix_aurita
69,69,400.0,19.12152608235677,837.9208984375,248.28995768229166,53.103068033854164,302483701760.0,Callithrix_aurita
70,70,400.0,20.620180130004883,897.9966430664062,236.34561157226562,46.9150390625,96414179328.0,Callithrix_aurita
71,71,351.92772240124015,21.059825897216797,852.63623046875,228.53756713867188,46.08601379394531,-1.6999999760721821e+38,Callithrix_aurita
72,72,169.0353933726018,21.812488555908203,770.1846923828125,220.860107421875,45.796302795410156,-3.3999999521443642e+38,Callithrix_aurita
73,73,133.9539843905246,19.958723068237305,524.7078857421875,241.6339111328125,64.58889770507812,671808181589.3334,Callithrix_aurita
74,74,4.6995499905771885,19.851730346679688,544.7153930664062,237.58624267578125,64.086181640625,686580629504.0,Callithrix_aurita
75,75,163.97714723270238,19.425756454467773,564.3653564453125,232.21820068359375,64.54424285888672,737024606208.0,Callithrix_aurita
76,76,399.9855816892068,18.714702606201172,582.7945963541666,229.4403279622396,64.74759928385417,774328680448.0,Callithrix_aurita
77,77,400.0,18.206993103027344,594.4470825195312,231.26431274414062,63.85484313964844,773482610688.0,Callithrix_aurita
78,78,400.0,17.912216186523438,606.1719360351562,234.88589477539062,63.82617950439453,783987834880.0,Callithrix_aurita
79,79,400.0,17.952428817749023,621.4388427734375,238.97140502929688,63.61923599243164,822045835264.0,Callithrix_aurita
80,80,400.0,18.45223617553711,628.9747314453125,241.7078399658203,63.41720962524414,843179753472.0,Callithrix_aurita
81,81,400.0,19.149314880371094,614.1221516927084,245.73101806640625,64.38965861002605,831530532864.0,Callithrix_aurita
82,82,400.0,19.082643508911133,608.5344848632812,248.1611328125,65.81201171875,843358863360.0,Callithrix_aurita
83,83,400.0,18.678903579711914,619.868896484375,249.68409729003906,66.26543426513672,860417425408.0,Callithrix_aurita
84,84,400.0,18.03517723083496,655.19091796875,252.908203125,65.83336639404297,766203527168.0,Callithrix_aurita
85,85,400.0,17.600855509440105,731.18359375,252.32501220703125,62.765523274739586,562961448960.0,Callithrix_aurita
86,86,400.0,18.716522216796875,804.2915649414062,241.99517822265625,55.9506721496582,361739255808.0,Callithrix_aurita
87,87,400.0,20.551116943359375,823.3147583007812,230.21951293945312,49.96602249145508,-8.499999880360911e+37,Callithrix_aurita
88,88,400.0,22.029459635416668,758.5721028645834,219.72635904947916,46.80699666341146,-1.1333333173814548e+38,Callithrix_aurita
89,89,234.33208910997868,22.010910034179688,674.72373046875,214.841845703125,49.31984252929688,-1.6999999760721821e+38,Callithrix_aurita
90,90,15.843257279284796,21.969274520874023,605.0158081054688,210.20823669433594,50.78456115722656,163574185984.0,Callithrix_aurita
91,91,140.09812642074766,20.24777348836263,547.017822265625,235.5844523111979,66.11637369791667,653387890688.0,Callithrix_aurita
92,92,17.228432626925997,20.127635955810547,562.6043090820312,231.18405151367188,66.53471374511719,637465526272.0,Callithrix_aurita
93,93,151.14496142268752,19.22614034016927,574.2357584635416,229.8425496419271,65.62528991699219,709067210752.0,Callithrix_aurita
94,94,385.4342696484041,18.43694305419922,581.945556640625,234.24560546875,63.58412170410156,754368446464.0,Callithrix_aurita
95,95,400.0,18.10799217224121,604.3837280273438,237.53347778320312,64.33290100097656,786958647296.0,Callithrix_aurita
