,grid_index,area,annual_mean_temp,prec_warmest_quarter,temp_seasonality,prec_seasonality,npp,binomial
1,1,637.8216156252263,-8.71794859524196e+36,-8.71794859524196e+36,-8.71794859524196e+36,-8.71794859524196e+36,-inf,Nyctalus_lasiopterus
2,2,9118.895438372703,18.0240478515625,1.0516736918482288,504.3549973060345,102.91667227909483,-1.999999971849626e+37,Nyctalus_lasiopterus
3,3,7359.322940626857,19.065689086914062,0.7608715891838074,482.6685791015625,97.86956787109375,-inf,Nyctalus_lasiopterus
4,4,1325.2085444421148,17.924240112304688,2.894786262512207,487.304296875,107.040478515625,-inf,Nyctalus_lasiopterus
5,5,617.5730972779047,17.70603135052849,2.5368275361902572,498.93772977941177,101.10774500229779,-inf,Nyctalus_lasiopterus
6,6,2026.8895075217745,19.077774047851562,1.7660852670669556,477.1964111328125,95.62025451660156,-inf,Nyctalus_lasiopterus
7,7,97.93495444273158,17.46997902610085,10.498102361505682,437.1580255681818,77.69242720170455,236757303296.0,Nyctalus_lasiopterus
8,8,1496.6524578641554,18.17020543416341,11.725041707356771,520.6150716145834,74.11888122558594,257967596690.2857,Nyctalus_lasiopterus
9,9,4022.3682529046573,19.295196533203125,4.953591823577881,564.953857421875,100.25779724121094,-3.3999999521443642e+38,Nyctalus_lasiopterus
10,10,0.13740177767758632,19.295196533203125,4.953591823577881,564.953857421875,100.25779724121094,-3.3999999521443642e+38,Nyctalus_lasiopterus
11,11,0.7984490180107402,17.759613037109375,13.642750549316407,552.481787109375,79.72693481445313,325911947946.6667,Nyctalus_lasiopterus
12,12,4248.505599395338,16.75256093343099,17.25293477376302,584.2450764973959,78.31442769368489,311350657024.0,Nyctalus_lasiopterus
13,13,1299.1098495924523,17.84490163702714,8.611785085577713,607.5490851151316,93.79702919407895,-inf,Nyctalus_lasiopterus
14,14,3264.038660251025,18.82672540072737,8.738149182549838,653.6802936422414,92.36980569773706,-inf,Nyctalus_lasiopterus
15,15,5490.243525974782,18.973944346110027,7.8243357340494795,616.6971028645834,96.06315104166667,-inf,Nyctalus_lasiopterus
16,16,285.19645808286754,-2.1249999700902277e+37,-2.1249999700902277e+37,-2.1249999700902277e+37,-2.1249999700902277e+37,-3.399999952144364e+37,Nyctalus_lasiopterus
17,17,2948.409712897816,17.111557006835938,21.934425354003906,449.1337890625,77.02376302083333,-inf,Nyctalus_lasiopterus
18,18,385.68608456854884,18.837018330891926,12.61492919921875,601.1510416666666,92.72967529296875,-inf,Nyctalus_lasiopterus
19,19,232.26027432237444,17.32828140258789,24.315282821655273,521.1053466796875,68.4940185546875,170049142784.0,Nyctalus_lasiopterus
20,20,154.12440185042024,17.792856852213543,23.376739501953125,527.0499131944445,68.88556586371527,204328228181.33334,Nyctalus_lasiopterus
21,21,745.2444340975206,17.459051513671874,23.653656005859375,532.5630859375,69.72899169921875,270160363520.0,Nyctalus_lasiopterus
22,22,9071.008950012572,15.716888427734375,24.507654825846355,541.7843831380209,71.33890787760417,-6.799999904288728e+37,Nyctalus_lasiopterus
23,23,1246.1476109287541,17.358256022135418,39.09119669596354,539.9940592447916,64.68930053710938,116343775232.0,Nyctalus_lasiopterus
24,24,45.39296595665583,-1.7894736590233497e+37,-1.7894736590233497e+37,-1.7894736590233497e+37,-1.7894736590233497e+37,-inf,Nyctalus_lasiopterus
25,25,2974.26193513073,16.77266570060484,49.01591245589718,561.5418346774194,70.7075431577621,-inf,Nyctalus_lasiopterus
26,26,5808.61843123785,10.782742309570313,54.296905517578125,764.3404296875,58.0245361328125,151490478080.0,Nyctalus_lasiopterus
27,27,310.6796111772114,16.42764837091619,36.460968017578125,420.79367897727275,64.93846546519886,-8.499999880360911e+37,Nyctalus_lasiopterus
28,28,403.5648810280412,16.39853170643682,32.29819654381794,516.1449133831521,61.90738578464674,276040482816.0,Nyctalus_lasiopterus
29,29,2197.6148772098663,16.275697496202255,32.153476291232636,548.232421875,60.878662109375,254209731242.66666,Nyctalus_lasiopterus
30,30,3055.287322646065,16.05055127825056,32.57964433942522,634.2445591517857,62.671822684151785,243597630317.7143,Nyctalus_lasiopterus
31,31,1787.3243007845356,15.91597900390625,33.138204956054686,648.435693359375,60.459442138671875,247232084195.55554,Nyctalus_lasiopterus
32,32,3338.631727721013,17.031446373980977,52.69791312839674,549.8391644021739,61.18844471807065,-inf,Nyctalus_lasiopterus
33,33,4516.696456416344,15.588910784040179,57.35746111188616,575.2279227120536,59.208583286830354,-inf,Nyctalus_lasiopterus
34,34,5876.9924030786815,-1.172413776601505e+37,-1.172413776601505e+37,-1.172413776601505e+37,-1.172413776601505e+37,-inf,Nyctalus_lasiopterus
35,35,6030.758047004468,17.173397064208984,94.07823944091797,562.0401611328125,55.8827018737793,-1.1333333173814548e+38,Nyctalus_lasiopterus
36,36,412.7586113431635,15.782661437988281,39.640342712402344,622.7025146484375,67.89336395263672,206009794560.0,Nyctalus_lasiopterus
37,37,485.01052958698034,14.216643333435059,50.736854553222656,644.8038330078125,61.53250503540039,359807680512.0,Nyctalus_lasiopterus
38,38,91.29832173104874,16.194227818080357,40.60997140066964,407.77212611607143,62.15153459821428,-inf,Nyctalus_lasiopterus
40,40,7919.934092651452,16.025543212890625,40.062539493336395,600.4396254595588,56.04772590188419,273241941138.2857,Nyctalus_lasiopterus
41,41,9999.974418288875,15.76884128736413,37.82802946671195,642.1680536684783,57.122134001358695,244663871078.4,Nyctalus_lasiopterus
42,42,9275.386879476157,15.055267333984375,37.549473353794646,650.3414481026786,53.00559779575893,209658839040.0,Nyctalus_lasiopterus
